image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2294,"a city with buildings, and one building in particular",6,3,2,1,1,"['a homeland with buildings, and one building in particular', 'a city with stations, and one building in particular', 'a city with buildings, and one building in universal', 'a city with transportation, and one building in particular', 'a city with buildundergs, and one building in particular']",2.0,0.0,792.0,589.0
2303,banner behind tree and light pole on sidewalk,6,4,2,0,2,"['banner behind tree and light pole on boardwalk', 'banner behind tree and light pole on alley', 'banner behind tree and dark pole on sidewalk', 'banner behind tree and light pole across sidewalk', 'banner behind tree and light rails on sidewalk']",1.0,131.0,529.0,302.0
2372,vehicles parked alongside of a road with a line on the street,6,4,2,0,2,"['vehicles parked alongside of a road with a table on the street', 'rod parked alongside of a road with a line on the street', 'vehicles parked alongside of a lane with a line on the street', 'vehicles parked alinsidegside of a road with a line on the street', 'spike parked alongside of a road with a line on the street']",0.0,210.0,631.0,369.0
2395,a tree with leaves and a tree2 behind a fence,6,4,2,0,2,"['a tree with leaves and a tree2 behind a dam', 'a bush with leaves and a tree2 behind a fence', 'a tree with root and a tree2 behind a fence', 'a cactus with leaves and a tree2 behind a fence', 'a tree with runner and a tree2 behind a fence']",4.0,2.0,199.0,229.0
2416,car with hatch and mirror,6,3,3,0,1,"['tank with hatch and mirror', 'car with hatch and elevator', 'car with fixing and mirror', 'car with breath and mirror', 'car with hatch and seat']",6.0,288.0,297.0,251.0
2422,cab on a road with a banner on a building,6,4,2,0,2,"['cab on a road with a banner on a bridge', 'cab on a road with a banner on a road', 'cab below a road with a banner on a building', 'cab on a road with a bearing on a building', 'cab on a road with a jack on a building']",0.0,6.0,798.0,583.0
2434,multiple cups on a table,6,3,2,1,1,"['single cups on a table', 'multiple glass on a table', 'multiple cups on a line', 'multiple cups below a table', 'multiple furniture on a table']",1.0,5.0,797.0,592.0
2441,multiple people holding a flag,6,3,2,1,1,"{'multiple people holding a bar', 'single people holding a flag', 'multiple humans holding a flag', 'multiple people holding a device', 'multiple sign holding a flag'}",231.0,82.0,286.0,426.0
2469,building with light in it and a reflection of light in a window,6,4,2,0,2,"['building with heavy in it and a reflection of light in a window', 'door with light in it and a reflection of light in a window', 'building with light in it and a line of light in a window', 'water with light in it and a reflection of light in a window', 'building with light in it and a reflection of light in a lattice']",201.0,177.0,317.0,188.0
2472,a bush with flowers and grass nearby,6,3,3,0,1,"['a bush with flowers and grass overby', 'a bush with flowers and violet nearby', 'a bush with flowers and grass aboveby', 'a bush with flowers and bamboo nearby', 'a cactus with flowers and grass nearby']",141.0,158.0,654.0,441.0
2486,a pile of stones and snow over a mountain.,6,4,2,0,2,"['a pile of stones and snow over a valley.', 'a pile of stones and snow over a glacier.', 'a pile of pavement and snow over a mountain.', 'a pile of stones and snow inside a mountain.', 'a pile of cloth and snow over a mountain.']",12.0,42.0,742.0,525.0
2562,woman with spaghetti straps and sweater wrapped around waist,6,4,2,0,2,"['woman with spaghetti straps and dress wrapped around waist', 'woman with spaghetti straps and apron wrapped around waist', 'boy with spaghetti straps and sweater wrapped around waist', 'woman with spaghetti straps and sweater wrapped around side', 'girl with spaghetti straps and sweater wrapped around waist']",171.0,159.0,288.0,296.0
2638,squirrel with an underbelly and a leaf on grass,6,4,2,0,2,"['ape with an underbelly and a leaf on grass', 'squirrel with an underbelly and a leaf below grass', 'squirrel with an heel and a leaf on grass', 'squirrel with an underbelly and a gall on grass', 'squirrel with an underbelly and a leaf across grass']",1.0,1.0,531.0,796.0
2694,window on building and glass window on car,6,4,2,0,2,"['window on building and glass window on cat', 'window on building and glass window on motorcycle', 'base on building and glass window on car', 'window on wall and glass window on car', 'window under building and glass window on car']",342.0,0.0,457.0,540.0
2705,there is a tree with leaves on the sidewalk. there is another sidewalk.,6,4,2,0,2,"['there is a tree with runner on the sidewalk. there is another sidewalk.', 'there is a clover with leaves on the sidewalk. there is another sidewalk.', 'there is a tree with leaves on the alley. there is another sidewalk.', 'there is a tree with stem on the sidewalk. there is another sidewalk.', 'there is a shrub with leaves on the sidewalk. there is another sidewalk.']",534.0,170.0,210.0,324.0
2847,a tree above the ground and a pole on the ground with a street,6,4,2,0,2,"['a tree above the ground and a club on the ground with a street', 'a tree above the ground and a pole below the ground with a street', 'a bush above the ground and a pole on the ground with a street', 'a tree near the ground and a pole on the ground with a street', 'a dock above the ground and a pole on the ground with a street']",39.0,2.0,736.0,583.0
2862,bicycles under a sign and a car in an alleyway,6,4,2,0,2,"['bicycles under a pro and a car in an alleyway', 'bicycles under a sign and a car in an rue', 'bicycles under a sign and a tank in an alleyway', 'car under a sign and a car in an alleyway', 'bicycles under a sign and a car by an alleyway']",3.0,337.0,397.0,253.0
2866,a building with a floor and wall on side,6,4,2,0,2,"['a floor with a floor and wall on side', 'a window with a floor and wall on side', 'a building with a front and wall on side', 'a building with a floor and restaurant on side', 'a building with a floor and bar on side']",7.0,1.0,674.0,532.0
2884,a tree in a city and a tree2 in city2,6,4,2,0,2,"['a tree above a city and a tree2 in city2', 'a tree around a city and a tree2 in city2', 'a tree in a preserve and a tree2 in city2', 'a tree in a town and a tree2 in city2', 'a simple in a city and a tree2 in city2']",0.0,5.0,797.0,586.0
2892,a car parked beside a curb with a window on the car,6,4,2,0,2,"['a truck parked beside a curb with a window on the car', 'a car parked beside a curb with a window below the car', 'a car parked beside a face with a window on the car', 'a tank parked beside a curb with a window on the car', 'a car parked beside a bow with a window on the car']",128.0,350.0,283.0,244.0
2940,a sign below a cable on a building. another building in the background.,6,4,2,0,2,"['a sign above a cable on a building. another building in the background.', 'a sign below a express on a building. another building in the background.', 'a sign below a newscast on a building. another building in the background.', 'a story below a cable on a building. another building in the background.', 'a sign below a cable on a corner. another building in the background.']",5.0,11.0,318.0,542.0
2981,woman standing in front of church and woman2 wearing habit,6,4,2,0,2,"['woman standing in front of church and woman2 wearing universal', 'woman standing in front of church and woman2 wearing institution', 'girl standing in front of church and woman2 wearing habit', 'woman standing in front of college and woman2 wearing habit', 'youth standing in front of church and woman2 wearing habit']",125.0,95.0,409.0,370.0
3000,a woman in a dress is standing on the side of the road. a car is driving down the road.,6,4,2,0,2,"['a woman in a dress is standing on the side of the building. a car is driving down the road.', 'a woman in a dress is standing on the side of the bed. a car is driving down the road.', 'a woman across a dress is standing on the side of the road. a car is driving down the road.', 'a woman in a dress is standing on the side of the road. a bike is driving down the road.', 'a woman near a dress is standing on the side of the road. a car is driving down the road.']",55.0,391.0,371.0,196.0
3023,a tile on the roof and some louvers on the building.,6,4,2,0,2,"['a tile under the roof and some louvers on the building.', 'a tile on the roof and some louvers on the wall.', 'a tablet on the roof and some louvers on the building.', 'a tile below the roof and some louvers on the building.', 'a tile on the carpet and some louvers on the building.']",5.0,0.0,794.0,592.0
3124,stairs in front of building with hand rail,6,4,2,0,2,"['walk in front of building with hand rail', 'stairs in frundert of building with hand rail', 'stairs in frbelowt of building with hand rail', 'stairs in front of door with hand rail', 'line in front of building with hand rail']",471.0,213.0,320.0,379.0
3124,a globe light standing in front of a building with a light on a pole,6,4,2,0,2,"['a globe heavy standing in front of a building with a light on a pole', 'a globe light standing in front of a building with a light on a track', 'a globe light standing in front of a building with a light on a rail', 'a globe light standing in front of a door with a light on a pole', 'a globe light standing in front of a wall with a light on a pole']",42.0,1.0,624.0,589.0
3165,a car on a street and a person in a shirt,6,4,2,0,2,"['a cat on a street and a person in a shirt', 'a car on a pike and a person in a shirt', 'a car on a street and a snake in a shirt', 'a car on a trail and a person in a shirt', 'a car on a street and a person in a separate']",3.0,280.0,624.0,317.0
3172,a window in front of a store with a sign hanging from a building,6,4,2,0,2,"['a horse in front of a store with a sign hanging from a building', 'a walker in front of a store with a sign hanging from a building', 'a window in front of a plaza with a sign hanging from a building', 'a window in front of a mall with a sign hanging from a building', 'a window in front of a store with a sign hanging from a door']",503.0,0.0,295.0,525.0
