image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2133,a rug on the floor and some books on a shelf,6,4,2,0,2,"['A rug on the floor and some books on a shelf. There is no rug.', 'A rug on the floor and something on a shelf. There are no books.', 'A rug on the floor and some books on something. There is no shelf.', 'A rug on something and some books on a shelf. There is no floor.', 'A rug not on the floor and some books not on a shelf']",382.0,267.0,300.0,332.0
2136,window on a house and glass window on a building,6,4,2,0,2,"['Window on a house and glass window on something. There is no building.', 'Window on something and glass window on a building. There is no house.', 'Window on a house and something on a building. There is no glass window.', 'Window on a house and glass something on a building. There is no window.', 'Window not on a house and glass window not on a building']",1.0,132.0,597.0,585.0
2163,the floor of a kitchen with a plant on the floor by the door,6,4,2,0,2,"['The floor of a kitchen with a plant on the floor by something. There is no door.', 'The floor not of a kitchen with a plant on the floor by the door', 'There is no floor of a kitchen with a plant on the floor by the door', 'The floor of a kitchen with a plant on something by the door. There is no floor.', 'The floor of something with a plant on the floor by the door. There is no kitchen.']",0.0,0.0,800.0,597.0
2176,a wall in a building and a picture on the wall,6,4,2,0,2,"['A wall in something and a picture on the wall. There is no building.', 'A wall in a building and a picture on the wall. There is no wall.', 'There is no wall in a building and a picture on the wall', 'A wall in a building and a picture not on the wall', 'A wall not in a building and a picture on the wall']",6.0,8.0,788.0,587.0
2195,black knobs on a range in cabinets,6,3,2,1,1,"['Black knobs on a range not in cabinets', 'Black something on a range in cabinets. There are no knobs.', 'There is no black knobs on a range in cabinets', 'Black knobs on a range in cabinets. There are no cabinets.', 'Black knobs not on a range in cabinets']",266.0,45.0,253.0,469.0
2197,a set of cabinets on a wall with dishes,6,4,2,0,2,"['A set not of cabinets on a wall with dishes', 'A set of cabinets on a wall with dishes. There are no dishes.', 'There is no set of cabinets on a wall with dishes', 'A set of something on a wall with dishes. There are no cabinets.', 'A set of cabinets on something with dishes. There is no wall.']",286.0,36.0,324.0,221.0
2197,basket of fruit and apples on counter,6,4,2,0,2,"['Basket not of fruit and apples on counter', 'Basket of fruit and apples on counter. There is no counter.', 'Basket of fruit and something on counter. There are no apples.', 'Basket of something and apples on counter. There is no fruit.', 'There is no basket of fruit and apples on counter']",373.0,357.0,398.0,216.0
2198,island with top and floor on kitchen,6,4,2,0,2,"['Island with something and floor on kitchen. There is no top.', 'Island with top and something on kitchen. There is no floor.', 'There is no island with top and floor on kitchen', 'Island with top and floor not on kitchen', 'Island with top and floor on kitchen. There is no island.']",0.0,0.0,797.0,709.0
2209,woman behind a counter with a stool by the bar,6,4,2,0,2,"['There is no woman behind a counter with a stool by the bar', 'Woman behind a counter with a stool not by the bar', 'Woman behind a counter with a stool by the bar. There is no woman.', 'Woman behind a counter with a stool by something. There is no bar.', 'Woman not behind a counter with a stool by the bar']",0.0,282.0,412.0,316.0
2210,books tucked into a tv stand with blinds on the window,6,4,2,0,2,"['Books tucked into a TV stand with blinds on the window. There are no books.', 'Books not tucked into a TV stand with blinds on the window', 'there are no books tucked into a TV stand with blinds on the window', 'Books tucked into a TV stand with blinds not on the window', 'Books tucked into something with blinds on the window. There is no TV stand.']",0.0,52.0,418.0,530.0
2294,"a city with buildings, and one building in particular",6,3,2,1,1,"['A city with buildings, and one building in particular. There is no city.', 'There is no city with buildings, and one building in particular', 'A city with buildings, and one something in particular. There is no building.', 'A city with buildings, and one building not in particular', 'A city with buildings, and one building in particular']",2.0,0.0,792.0,589.0
2303,banner behind tree and light pole on sidewalk,6,4,2,0,2,"['Banner behind tree and light pole on sidewalk. There is no sidewalk.', 'Banner not behind tree and light pole on sidewalk', 'Banner behind something and light pole on sidewalk. There is no tree.', 'Banner behind tree and light pole not on sidewalk', 'Banner behind tree and light something on sidewalk. There is no pole.']",1.0,131.0,529.0,302.0
2305,man wearing read jacket. another man wearing read jacket. there is a pants.,6,4,2,0,2,"{'There is no man wearing read jacket. Another man wearing read jacket. there are a pants.', 'Man wearing read jacket. Another man wearing read jacket. there are a pants. There is no read jacket.', 'Man wearing read jacket. Another something wearing read jacket. there are a pants. There is no man.', 'Man wearing read jacket. Another man wearing read jacket. . There are no pants.', 'Man not wearing read jacket. Another man not wearing read jacket. there are a pants.'}",543.0,205.0,215.0,380.0
2372,vehicles parked alongside of a road with a line on the street,6,4,2,0,2,"['Vehicles parked alongside of a road with a line on something. There is no street.', 'Vehicles parked alongside of a road with something on the street. There is no line.', 'Vehicles parked alongside of a road with a line not on the street', 'there are no vehicles parked alongside of a road with a line on the street', 'Vehicles not parked alongside of a road with a line on the street']",0.0,210.0,631.0,369.0
2395,a tree with leaves and a tree2 behind a fence,6,4,2,0,2,"['A tree with leaves and an another tree behind something. There is no fence.', 'A tree not with leaves and an another tree behind a fence', 'A tree with something and an another tree behind a fence. There are no leaves.', 'A tree with leaves and an another tree behind a fence. There is no tree.', 'There is no tree with leaves and an another tree behind a fence']",4.0,2.0,199.0,229.0
2416,car with hatch and mirror,6,3,3,0,1,"{'Car not with hatch and mirror', 'Car with something and mirror. There is no hatch.', 'Car with hatch and mirror. There is no car.', 'There is no car with hatch and mirror', 'Car with hatch and mirror. There is no mirror.'}",6.0,288.0,297.0,251.0
2422,cab on a road with a banner on a building,6,4,2,0,2,"['Cab on something with a banner on a building. There is no road.', 'Cab on a road with a banner on a building. There is no cab.', 'Cab not on a road with a banner not on a building', 'Cab on a road with something on a building. There is no banner.', 'Cab on a road with a banner on something. There is no building.']",0.0,6.0,798.0,583.0
2434,multiple cups on a table,6,3,2,1,1,"{'There is no multiple cups on a table', 'Multiple something on a table. There are no cups.', 'Cups that are not multiple on a table', 'Multiple cups not on a table', 'Multiple cups on something. There is no table.'}",1.0,5.0,797.0,592.0
2441,multiple people holding a flag,6,3,2,1,1,"{'People that are not multiple holding a flag', 'Multiple something holding a flag. There are no people.', 'There is no multiple people holding a flag', 'Multiple people not holding a flag', 'Multiple people holding something. There is no flag.'}",231.0,82.0,286.0,426.0
2455,silver metallic chair another leg. there is a leg.,6,3,1,2,2,"[' That are not silver metallic chair another leg. There is a leg.', 'Silver metallic chair another leg. There is a leg. There is no silver.', 'Silver a chair that is not metallic another leg. There is a leg.', 'There is no silver metallic chair another leg. There is a leg.', 'Silver metallic chair something. There is a leg. There is no leg.']",269.0,280.0,223.0,253.0
